"site.id.c","visit.no","idnew","sample.type","doc.result","therm.sav","chl","st.nla2012","us.l3code","domean","tempmean","tbot","do.hyp.fail","do.hyp.pass","yday.x","st.nla2012.1","year","tmax","index.lat.dd","index.lon.dd","index.site.depth","elevation","area.ha","tmean.pt","tmin.pt","biov.cyano","mc","biov.tot","prop.cyano","zbiomass","zdensity","ntl.result","no3no2.result","doc.result.1","ptl.result","turb.result"
"NLA06608-0877",1,"NLA12_AZ-106--1--L","MICL",7.65,NA,13,"AZ",81,NA,NA,30.8,0,5,235,"AZ","12",31.6,33.39139717,-114.71668005,4.25,69.11,55.0064519925,23.004350585,15.13,1511903.3743,NA,3669605.9786,0.412007006506134,29.61035,916.97625,571,0,7.65,37,2.16
"NLA06608-0877",1,"NLA12_AZ-106--1--X","MICX",7.65,NA,5.244,"AZ",81,NA,NA,30.8,0,5,235,"AZ","12",31.6,33.39139717,-114.71668005,4.25,69.11,55.0064519925,23.004350585,15.13,1488062.6801,NA,8986037.4504,0.165597204364395,29.61035,916.97625,571,0,7.65,37,2.16
"NLA06608-0878",1,NA,"MICX",7.32,3.5,6.112,"MN",51,1.30083333333333,16.65,10,10,2,212,"MN","07",26.5,46.41279009,-95.49202478,14.7,399.86,280.5232362,5.2,NA,NA,0.6,NA,NA,NA,NA,630,5,7.32,18,1.74
"NLA06608-0880",1,NA,"MICX",9.73,2.25,41.6,"CO",25,5.1,23.5,23.5,0,1,197,"CO","07",24.4,39.61349449,-102.1976293,3.1,1119.24,740.6546548,10.5,NA,NA,NA,NA,NA,NA,NA,1463,5,9.73,134,39.1
"NLA06608-0881",1,NA,"MICX",3.34,4.5,15.886,"OR",11,1.75,19.7875,17.2,7,1,210,"OR","07",24.1,44.68020433,-118.0465304,12.2,1241.7,911.8177656,6.261025085,-1.15,NA,NA,NA,NA,NA,NA,513,5,3.34,42,4.24
"NLA06608-0881",1,"NLA12_OR-105--1--X","MICX",2.41,10.5,3.744,"OR",11,4.13333333333333,17.2,16.4,1,2,218,"OR","12",23.6,44.68020433,-118.0465304,12.2,1241.7,911.8177656,6.261025085,-1.15,27378.0023,NA,1187682.8893,0.0230516096061097,150.5527,314.3712,288,0,2.41,48,1.56
"NLA06608-0881",1,"NLA12_OR-105--1--L","MICL",2.41,10.5,3.5,"OR",11,4.13333333333333,17.2,16.4,1,2,218,"OR","12",23.6,44.68020433,-118.0465304,12.2,1241.7,911.8177656,6.261025085,-1.15,10085.9208,NA,573871.9009,0.0175752128378865,150.5527,314.3712,288,0,2.41,48,1.56
"NLA06608-0885",1,NA,"MICX",5.96,4.5,23.04,"CA",6,2.9,23.2,22.9,2,0,191,"CA","07",26.4,33.74732977,-117.4401855,6.5,352.21,26.7345594,17.7,NA,NA,NA,NA,NA,NA,NA,865,5,5.96,1386,8.74
"NLA06608-0889",1,NA,"MICX",4.11,2.15,11.925,"NV",13,5.3,20.9,20.9,0,1,191,"NV","07",22.3,41.221398965,-116.5263497,4,1645.33,233.33363399,7.13217987,-0.95,NA,NA,NA,NA,NA,NA,404,5,4.11,204,33.8
"NLA06608-0889",1,"NLA12_NV-105--1--L","MICL",4.34,4.35,3.07,"NV",13,5.23,18.9,18.9,0,1,192,"NV","12",21.6,41.221398965,-116.5263497,4,1645.33,233.33363399,7.13217987,-0.95,NA,NA,1671752.0839,0,63.84485,302.3795,389,2,4.34,246,15.66
"NLA06608-0889",1,"NLA12_NV-105--1--X","MICX",4.34,4.35,4.305882353,"NV",13,5.23,18.9,18.9,0,1,192,"NV","12",21.6,41.221398965,-116.5263497,4,1645.33,233.33363399,7.13217987,-0.95,NA,NA,1906947.5733,0,63.84485,302.3795,389,2,4.34,246,15.66
"NLA06608-0890",1,NA,"MICX",9.11,2.5,3.384,"MN",50,1.9,16.5,12,5,1,210,"MN","07",24.9,48.04237609,-90.41206384,8.5,523.79,59.20638232,2.4,NA,NA,NA,NA,NA,NA,NA,449,5,9.11,8,1.11
"NLA06608-0891",1,NA,"MICX",5.61,NA,30.677,"NE",25,NA,NA,24.5,0,4,229,"NE","07",25,41.22739765,-103.8250886,2.6,1463.67,90.26525446,8.5,NA,NA,0.12,NA,NA,NA,NA,1137,59,5.61,133,42.2
"NLA06608-0893",1,NA,"MICX",2.91,2.5,6.96,"OH",70,2.1,16.05,9.5,6,2,178,"OH","07",26.4,40.4600301,-81.16283175,10.5,294.8,386.2780202,10.3,NA,NA,NA,NA,NA,NA,NA,303,5,2.91,14,3.28
"NLA06608-0895",1,NA,"MICX",6.17,NA,13.856,"AZ",22,NA,NA,21.51,0,3,189,"AZ","07",21.52,34.36087661,-109.3640306,2.7,1822,529.233073785,11.284000245,2.58,NA,NA,NA,NA,NA,NA,520,42,6.17,237,136
"NLA06608-0895",1,"NLA12_AZ-107--1--L","MICL",6.1,NA,12.78,"AZ",22,NA,NA,22.2,0,6,207,"AZ","12",22.3,34.36087661,-109.3640306,2.7,1822,529.233073785,11.284000245,2.58,447739.5854,NA,2306563.9662,0.19411539933906,155.40045,163.605,628,42,6.1,234,66.74
"NLA06608-0895",1,"NLA12_AZ-107--1--X","MICX",6.1,NA,10.42,"AZ",22,NA,NA,22.2,0,6,207,"AZ","12",22.3,34.36087661,-109.3640306,2.7,1822,529.233073785,11.284000245,2.58,521775.2649,NA,2157611.2301,0.241830065407945,155.40045,163.605,628,42,6.1,234,66.74
"NLA06608-0899",1,NA,"MICX",36.83,NA,69.192,"ND",42,NA,NA,18.44,0,3,170,"ND","07",18.63,46.64962378,-99.42139052,2.1,551.81,86.54801164,4.6,NA,NA,12,NA,NA,NA,NA,4472,5,36.83,495,20.4
"NLA06608-0900",1,NA,"MICX",5.89,2.5,15.648,"IL",72,0.166666666666667,17.75,12.4,6,0,168,"IL","07",28.8,38.72322531,-88.7625553,8.2,155.71,233.8842349,12.7,NA,NA,NA,NA,NA,NA,NA,700,5,5.89,48,3.91
"NLA06608-0904",1,NA,"MICX",5.96,NA,77.2,"IA",47,NA,NA,28,0,3,211,"IA","07",28.1,42.30712511,-96.33164966,2.7,324.62,95.89952177,9.3,NA,NA,NA,NA,NA,NA,NA,1603,5,5.96,135,25.7
"NLA06608-0905",1,NA,"MICX",2.46,7.5,1.294,"NV",5,8.9,12,11.4,0,3,171,"NV","07",16.2,39.17160197,-119.9011897,10.2,2385.72,140.9360139,3.8,NA,NA,NA,NA,NA,NA,NA,358,5,2.46,12,0.534
"NLA06608-0906",1,NA,"MICX",1.19,NA,0.832,"WY",17,NA,NA,4.1,5,29,162,"WY","07",12.5,43.64326001,-110.795195,48.2,2021.7,185.762651401,2.667409975,-5.13,NA,NA,NA,NA,NA,NA,111,29,1.19,1,0.446
"NLA06608-0906",1,"NLA12_WY-R01--1--L","MICL",0.98,6.5,0.62,"WY",17,7.31464285714286,7.65,4.2,5,23,228,"WY","12",19.3,43.64326001,-110.795195,48.2,2021.7,185.762651401,2.667409975,-5.13,9.3122,NA,114751.9622,8.11506820577923e-05,3.39335,27.83525,55,3,0.98,9,0.08
"NLA06608-0906",1,"NLA12_WY-R01--1--X","MICX",0.98,6.5,0.6656,"WY",17,7.31464285714286,7.65,4.2,5,23,228,"WY","12",19.3,43.64326001,-110.795195,48.2,2021.7,185.762651401,2.667409975,-5.13,11961.3895,NA,594289.1457,0.0201272218860921,3.39335,27.83525,55,3,0.98,9,0.08
"NLA06608-0913",1,NA,"MICX",11.67,2.25,3.44,"ME",58,10.1,13.8,13.8,0,1,248,"ME","07",14.9,46.371655935,-69.227253775,2.55,307.8,104.38751024,3.50451004,-2.56,NA,0.32,NA,NA,NA,NA,697,5,11.67,10,3.4
"NLA06608-0913",1,"NLA12_ME-104--1--L","MICL",8.8,NA,4.7,"ME",58,NA,NA,21.3,NA,NA,232,"ME","12",24.6,46.371655935,-69.227253775,2.55,307.8,104.38751024,3.50451004,-2.56,41433.3391,0.19376,342260.8291,0.121057788613883,15.3065,605.12585,600,10,8.8,12,1.2
"NLA06608-0913",1,"NLA12_ME-104--1--X","MICX",8.8,NA,3.272,"ME",58,NA,NA,21.3,NA,NA,232,"ME","12",24.6,46.371655935,-69.227253775,2.55,307.8,104.38751024,3.50451004,-2.56,14824.719,NA,155748.584,0.0951836518783375,15.3065,605.12585,600,10,8.8,12,1.2
"NLA06608-0914",1,NA,"MICX",3.57,4.75,1.288,"ME",82,4.44727272727273,15.2,11.3,5,6,213,"ME","07",25.4,44.7649361,-67.698901265,12.1,69.91,83.446556981,6.131724855,0.65,NA,NA,NA,NA,NA,NA,171,5,3.57,10,0.455
"NLA06608-0914",1,"NLA12_ME-107--1--L","MICL",3.1,5.5,6,"ME",82,2.05,13.6625,11,6,2,235,"ME","12",23.4,44.7649361,-67.698901265,12.1,69.91,83.446556981,6.131724855,0.65,9842.9113,NA,347329.5754,0.0283388228274672,31.57655,237.2627,200,10,3.1,4,1.1
"NLA06608-0914",1,"NLA12_ME-107--1--X","MICX",3.1,5.5,1.508571429,"ME",82,2.05,13.6625,11,6,2,235,"ME","12",23.4,44.7649361,-67.698901265,12.1,69.91,83.446556981,6.131724855,0.65,4450.6358,NA,216920.6406,0.0205173458260569,31.57655,237.2627,200,10,3.1,4,1.1
"NLA06608-0915",1,NA,"MICX",16.83,NA,37.872,"MN",51,NA,NA,22.3,NA,NA,219,"MN","07",22.3,47.5788475,-96.23531854,1.7,348.7,4.297922457,4.2,NA,NA,NA,NA,NA,NA,NA,1410,5,16.83,102,5.19
"NLA06608-0916",1,NA,"MICX",0.92,7.5,1.727,"CO",21,2.03,11.3,11.3,1,0,219,"CO","07",13.6,38.791101415,-105.1067484,6.8,3147,10.2228896435,2.246415025,-4.46,NA,NA,NA,NA,NA,NA,237,146,0.92,16,10.8
"NLA06608-0916",1,"NLA12_CO-108--1--X","MICX",1.41,NA,0.371,"CO",21,NA,NA,14.9,0,5,186,"CO","12",15.7,38.791101415,-105.1067484,6.8,3147,10.2228896435,2.246415025,-4.46,63308.8604,NA,92536.0549,0.684153441255037,21.9359,903.2419,71,6,1.41,25,0.95
"NLA06608-0916",1,"NLA12_CO-108--1--L","MICL",1.41,NA,0.61,"CO",21,NA,NA,14.9,0,5,186,"CO","12",15.7,38.791101415,-105.1067484,6.8,3147,10.2228896435,2.246415025,-4.46,199.4821,NA,596691.9941,0.000334313350895351,21.9359,903.2419,71,6,1.41,25,0.95
"NLA06608-0918",1,NA,"MICX",6.29,3.75,2.384,"ME",58,5.5288,12.516,10.1,0,25,225,"ME","07",20.9,45.635537445,-70.358766255,23.75,378.84,282.88298472,3.538869935,-1.94,NA,NA,NA,NA,NA,NA,244,12,6.29,4,0.623
"NLA06608-0918",1,"NLA12_ME-102--1--X","MICX",6.2,4.5,2.736,"ME",58,4.84736842105263,11.3578947368421,10.1,1,18,225,"ME","12",22.9,45.635537445,-70.358766255,23.75,378.84,282.88298472,3.538869935,-1.94,5556.4519,NA,204032.8017,0.0272331304265965,56.9972,152.96025,300,40,6.2,8,0.62
"NLA06608-0918",1,"NLA12_ME-102--1--L","MICL",6.2,4.5,3.5,"ME",58,4.84736842105263,11.3578947368421,10.1,1,18,225,"ME","12",22.9,45.635537445,-70.358766255,23.75,378.84,282.88298472,3.538869935,-1.94,13330.5778,0.10617,212280.2865,0.0627970595847109,56.9972,152.96025,300,40,6.2,8,0.62
"NLA06608-0921",1,NA,"MICX",6.99,NA,19.5,"NC",45,NA,NA,NA,NA,NA,175,"NC","07",NA,35.95443189,-78.57809968,7,75.75,667.5551704,15.3,NA,NA,0.28,NA,NA,NA,NA,340,5,6.99,7,5.68
"NLA06608-0922",1,NA,"MICX",3.4,NA,1.243,"WY",43,NA,NA,10.3,0,27,158,"WY","07",12.4,44.46629861,-106.75095885,34.1,1392.565,1037.8694006,7.243649905,0.3,NA,NA,NA,NA,NA,NA,226,5,3.4,12,2.45
"NLA06608-0922",1,"NLA12_WY-104--1--X","MICX",3.09,NA,1.02,"WY",43,NA,NA,NA,NA,NA,187,"WY","12",NA,44.46629861,-106.75095885,34.1,1392.565,1037.8694006,7.243649905,0.3,333604.9186,NA,360575.059,0.925202423942472,137.1912,42.86845,146,2,3.09,15,0.33
"NLA06608-0922",1,"NLA12_WY-104--1--L","MICL",3.09,NA,1.18,"WY",43,NA,NA,NA,NA,NA,187,"WY","12",NA,44.46629861,-106.75095885,34.1,1392.565,1037.8694006,7.243649905,0.3,106218.7984,0.19594,291387.1371,0.36452809639139,137.1912,42.86845,146,2,3.09,15,0.33
"NLA06608-0924",1,NA,"MICX",2.44,NA,98,"NE",44,NA,NA,25,NA,NA,223,"NE","07",25,42.53290437,-100.59126585,1.5,884.24,13.0009087415,8.90147003,1.87,NA,225,NA,NA,NA,NA,14400,5,2.44,447,239
"NLA06608-0924",1,"NLA12_NE-102--1--X","MICX",51.01,NA,182.6666667,"NE",44,NA,NA,19,NA,NA,230,"NE","12",19,42.53290437,-100.59126585,1.5,884.24,13.0009087415,8.90147003,1.87,19856331.3794,0.91381,78073220.105,0.254329606908686,662.51755,1368.8226,7750,0,51.01,498,23.63
"NLA06608-0924",1,"NLA12_NE-102--1--L","MICL",51.01,NA,257.33,"NE",44,NA,NA,19,NA,NA,230,"NE","12",19,42.53290437,-100.59126585,1.5,884.24,13.0009087415,8.90147003,1.87,17117836.8189,1.08563,161646872.5253,0.105896492468302,662.51755,1368.8226,7750,0,51.01,498,23.63
"NLA06608-0925",1,NA,"MICX",2.71,NA,1.018,"NV",14,NA,NA,23.5,0,19,275,"NV","07",23.7,36.11204382,-114.4484101,19.5,353,61133.21842,20.8,NA,NA,NA,NA,NA,NA,NA,1160,775,2.71,1,0.3
"NLA06608-0926",1,NA,"MICX",4.01,6.5,1.472,"WI",50,2.7375,8.88125,6.7,12,4,217,"WI","07",24.1,46.27836202,-91.03611959,22,435.99,70.86484892,4.9,NA,NA,NA,NA,NA,NA,NA,252,5,4.01,4,1.03
"NLA06608-0927",1,NA,"MICX",7.47,NA,2.715,"UT",20,NA,NA,24.2,0,3,226,"UT","07",24.6,40.19262068,-109.6839624,3,1463.07,452.922780315,8.63988495,0.14,NA,NA,NA,NA,NA,NA,498,5,7.47,18,1.11
"NLA06608-0929",1,NA,"MICX",3.43,7.25,1.561,"MT",17,4.8,10.9,10.9,0,1,166,"MT","07",15,46.17967552,-113.2957121,8.8,1944,1127.0674,2.9,NA,NA,NA,NA,NA,NA,NA,354,5,3.43,14,1.09
"NLA06608-0930",1,NA,"MICX",2.84,8.5,1.304,"NH",58,8.73,8.60666666666667,7.1,0,30,232,"NH","07",21.7,43.53763872,-71.50503999,43.9,146.79,1669.5016321,7.51462494,1.57,NA,NA,NA,NA,NA,NA,174,5,2.84,4,0.863
"NLA06608-0930",1,"NLA12_NH-103--1--L","MICL",2.21,1.525,2.05,"NH",58,4.3,12.94,10.1,3,2,179,"NH","12",19.3,43.53763872,-71.50503999,43.9,146.79,1669.5016321,7.51462494,1.57,2526.7632,NA,544757.002,0.00463833083507571,20.3149,140.189,133,2,2.21,6,0.31
"NLA06608-0930",1,"NLA12_NH-103--1--X","MICX",2.21,1.525,1.74,"NH",58,4.3,12.94,10.1,3,2,179,"NH","12",19.3,43.53763872,-71.50503999,43.9,146.79,1669.5016321,7.51462494,1.57,142.3955,0.12133,184053.1295,0.000773665193234326,20.3149,140.189,133,2,2.21,6,0.31
"NLA06608-0931",1,"NLA12_WI-R08--1--L","MICL",5.05,NA,2.73,"WI",51,NA,NA,19.8,NA,NA,142,"WI","12",20.3,44.98523,-88.71753,2.1,294.16,1.73164785098,6.03583984,0.08,50772.6532,0.12114,326399.8423,0.155553546969345,84.25865,3561.13865,370,19,5.05,24,1.19
"NLA06608-0931",1,"NLA12_WI-R08--1--X","MICX",5.05,NA,3.08,"WI",51,NA,NA,19.8,NA,NA,142,"WI","12",20.3,44.98523,-88.71753,2.1,294.16,1.73164785098,6.03583984,0.08,10090.8155,NA,341459.0436,0.0295520522567293,84.25865,3561.13865,370,19,5.05,24,1.19
"NLA06608-0933",1,NA,"MICX",3.38,NA,8.16,"OR",11,NA,NA,22.5,2,5,211,"OR","07",24.6,43.927043755,-118.1529437,7.95,1019.15,716.7881719,8.7475,0.8,NA,NA,NA,NA,NA,NA,775,45,3.38,136,15.5
"NLA06608-0933",1,"NLA12_OR-112--1--X","MICX",2.78,NA,8.114285714,"OR",11,NA,NA,22.2,0,9,220,"OR","12",24.2,43.927043755,-118.1529437,7.95,1019.15,716.7881719,8.7475,0.8,99396.5904,NA,273379.1058,0.363585176376709,415.3679,188.4187,348,8,2.78,125,4.47
"NLA06608-0933",1,"NLA12_OR-112--1--L","MICL",2.78,NA,18,"OR",11,NA,NA,22.2,0,9,220,"OR","12",24.2,43.927043755,-118.1529437,7.95,1019.15,716.7881719,8.7475,0.8,32293.4885,0.67997,725166.5875,0.044532510262685,415.3679,188.4187,348,8,2.78,125,4.47
"NLA06608-0934",1,NA,"MICX",0.6,12.5,0.067,"OR",4,10.56,9.2,6.6,0,20,239,"OR","07",16.8,43.742238625,-122.0303929,48.8,1651.51,2443.7025814,4.381784975,-1.39,NA,NA,NA,NA,NA,NA,5,5,0.6,1,0.237
"NLA06608-0934",1,"NLA12_OR-109--1--X","MICX",0.51,8.5,0.1216,"OR",4,10.8178571428571,9.08928571428571,6.2,0,28,225,"OR","12",19.5,43.742238625,-122.0303929,48.8,1651.51,2443.7025814,4.381784975,-1.39,67.1279,NA,1652.8473,0.0406134916395483,0.2525,0.355,29,2,0.51,9,0.04
"NLA06608-0934",1,"NLA12_OR-109--1--L","MICL",0.51,8.5,0.35,"OR",4,10.8178571428571,9.08928571428571,6.2,0,28,225,"OR","12",19.5,43.742238625,-122.0303929,48.8,1651.51,2443.7025814,4.381784975,-1.39,NA,NA,86390.1027,0,0.2525,0.355,29,2,0.51,9,0.04
"NLA06608-0935",1,NA,"MICX",8.43,4.5,18.72,"MN",51,0.125,15.4,11.3,4,0,217,"MN","07",24.7,44.6510154,-93.4604842,8.6,288.05,70.12985133,7,NA,NA,1.4,NA,NA,NA,NA,1198,5,8.43,36,4.72
"NLA06608-0938",1,NA,"MICX",5.61,5.5,11.888,"MI",56,4.57692307692308,14.2384615384615,10.7,2,11,218,"MI","07",25.2,43.233275365,-86.29556895,18.6,176.65,1899.6334518,8.638315125,4.57,NA,2.4,NA,NA,NA,NA,519,28,5.61,34,5.41
"NLA06608-0938",1,"NLA12_MI-105--1--L","MICL",6.17,7.5,3.39,"MI",56,7.43636363636364,14.6909090909091,12.5,2,9,192,"MI","12",26.5,43.233275365,-86.29556895,18.6,176.65,1899.6334518,8.638315125,4.57,34392.595,0.11127,630228.7216,0.0545716084038275,216.8917,307.31515,546,43,6.17,44,1.57
"NLA06608-0938",1,"NLA12_MI-105--1--X","MICX",6.17,7.5,12,"MI",56,7.43636363636364,14.6909090909091,12.5,2,9,192,"MI","12",26.5,43.233275365,-86.29556895,18.6,176.65,1899.6334518,8.638315125,4.57,51796.4033,NA,1225153.1542,0.0422774925097605,216.8917,307.31515,546,43,6.17,44,1.57
"NLA06608-0940",1,NA,"MICX",8.39,NA,22.56,"NE",25,NA,NA,25.8,NA,NA,228,"NE","07",25.8,41.956817955,-103.5269388,2.25,1253.35,98.275008806,8.95786499,1.2,NA,NA,NA,NA,NA,NA,866,5,8.39,37,11.2
"NLA06608-0940",1,"NLA12_NE-111--1--X","MICX",8.44,NA,7.428571429,"NE",25,NA,NA,23,0,3,222,"NE","12",23,41.956817955,-103.5269388,2.25,1253.35,98.275008806,8.95786499,1.2,414677.4502,NA,2366515.0524,0.175227049487581,230.1065,461.5095,838,0,8.44,140,5.21
"NLA06608-0940",1,"NLA12_NE-111--1--L","MICL",8.44,NA,7.34,"NE",25,NA,NA,23,0,3,222,"NE","12",23,41.956817955,-103.5269388,2.25,1253.35,98.275008806,8.95786499,1.2,NA,NA,10193053.3767,0,230.1065,461.5095,838,0,8.44,140,5.21
"NLA06608-0942",1,NA,"MICX",4.63,5.5,2.384,"MN",50,4.50625,6.06875,3.6,9,7,190,"MN","07",24.5,47.072723125,-94.602206325,23.5,402.25,105.359336175,4.36826004,-1.18,NA,NA,NA,NA,NA,NA,306,5,4.63,6,0.942
"NLA06608-0942",1,"NLA12_MN-108--1--L","MICL",4.56,4.5,2.69,"MN",50,4.96923076923077,8.94615384615385,6.1,5,8,170,"MN","12",21.2,47.072723125,-94.602206325,23.5,402.25,105.359336175,4.36826004,-1.18,49423.5309,NA,911371.2071,0.0542298577297242,37.004,440.81655,395,2,4.56,21,1.29
"NLA06608-0942",1,"NLA12_MN-108--1--X","MICX",4.56,4.5,3.52,"MN",50,4.96923076923077,8.94615384615385,6.1,5,8,170,"MN","12",21.2,47.072723125,-94.602206325,23.5,402.25,105.359336175,4.36826004,-1.18,5214.8576,NA,914919.1916,0.00569980130253943,37.004,440.81655,395,2,4.56,21,1.29
"NLA06608-0943",1,NA,"MICX",1.24,8.5,2.288,"GA",66,2.89111111111111,19.2383333333333,13.08,14,4,253,"GA","07",27.01,34.838658605,-84.269564605,27.3,515.11,1341.25586035,14.060700075,7.38,NA,NA,NA,NA,NA,NA,93,5,1.24,5,1.91
"NLA06608-0943",1,"NLA12_GA-105--1--X","MICX",0.94,4.5,0.9328,"GA",66,7.20882352941176,19.8758823529412,15.01,0,17,190,"GA","12",29.79,34.838658605,-84.269564605,27.3,515.11,1341.25586035,14.060700075,7.38,15831.7368,NA,896873.5063,0.0176521401165176,9.3863,99.11965,73,3,0.94,19,1.4
"NLA06608-0943",1,"NLA12_GA-105--1--L","MICL",0.94,4.5,1.44,"GA",66,7.20882352941176,19.8758823529412,15.01,0,17,190,"GA","12",29.79,34.838658605,-84.269564605,27.3,515.11,1341.25586035,14.060700075,7.38,29918.8191,NA,969979.7009,0.030844788888097,9.3863,99.11965,73,3,0.94,19,1.4
"NLA06608-0944",1,NA,"MICX",7.34,NA,25.227,"MT",42,NA,NA,20.9,2,2,174,"MT","07",21.8,48.20653603,-108.0879027,2.8,763.1,60.70834138,6.4,NA,NA,NA,NA,NA,NA,NA,1419,27,7.34,523,296
"NLA06608-0946",1,NA,"MICX",5.32,NA,14.96,"CT",59,NA,NA,23.5,1,2,225,"CT","07",24.1,41.83996337,-72.19612696,2.1,159.75,44.05941564,8.7,NA,NA,NA,NA,NA,NA,NA,552,5,5.32,30,1.82
"NLA06608-0950",1,NA,"MICX",3.28,12.35,1.723,"WY",18,0.85125,16.66666666625,15.55555556,8,0,213,"WY","07",23.5,43.241922549,-108.1892174,18.9,1441,7764.91877525,7.834664915,-0.42,NA,NA,NA,NA,NA,NA,234,5,3.28,20,1.19
"NLA06608-0955",1,NA,"MICX",4.67,20.5,2.784,"WY",21,4.6,9.7,9.7,0,1,153,"WY","07",13.3,41.17631286,-105.2328863,21.4,2196,68.19465534,5.9,NA,NA,NA,NA,NA,NA,NA,288,5,4.67,10,2.1
"NLA06608-0957",1,NA,"MICX",3.79,2.5,2.16,"WV",70,8.052,14.018,8.21,1,4,171,"WV","07",25.76,39.30139975,-80.56008707,7.2,349.82,12.08030772,10.9,NA,NA,NA,NA,NA,NA,NA,276,28,3.79,8,0.846
"NLA06608-0958",1,NA,"MICX",8.23,4.5,8.56,"MN",50,0.35,19.6,19.2,2,0,226,"MN","07",22.7,47.5883665333333,-93.3834663033333,8.6,412.98,145.755249166667,3.729225005,-2.07,NA,0.21,NA,NA,NA,NA,511,5,8.23,18,3.19
"NLA06608-0958",1,"NLA12_MN-101--1--L","MICL",11.62,2.5,4.02,"MN",50,0.4625,13,9.6,8,0,192,"MN","12",26.1,47.5883665333333,-93.3834663033333,8.6,412.98,145.755249166667,3.729225005,-2.07,474011.2409,NA,1189919.419,0.398355748575274,92.7034,352.03915,524,2,11.62,22,1.41
"NLA06608-0958",1,"NLA12_MN-101--1--X","MICX",11.62,2.5,8.016,"MN",50,0.4625,13,9.6,8,0,192,"MN","12",26.1,47.5883665333333,-93.3834663033333,8.6,412.98,145.755249166667,3.729225005,-2.07,595642.9656,NA,2777156.941,0.214479404028755,92.7034,352.03915,524,2,11.62,22,1.41
"NLA06608-0958",2,"NLA12_MN-101--2--L","MICL",11.03,2.5,19.07,"MN",50,0.5625,13.775,10,8,0,241,"MN","12",23.1,47.5883665333333,-93.3834663033333,8.6,412.98,145.755249166667,3.729225005,-2.07,4302957.6573,0.3,7032300.3816,0.611884792145495,683.8559,368.942,785,3,11.03,42,5.48
"NLA06608-0958",2,"NLA12_MN-101--2--X","MICX",11.03,2.5,27.73333333,"MN",50,0.5625,13.775,10,8,0,241,"MN","12",23.1,47.5883665333333,-93.3834663033333,8.6,412.98,145.755249166667,3.729225005,-2.07,5281141.2086,0.32,8210216.0557,0.643240223250097,683.8559,368.942,785,3,11.03,42,5.48
"NLA06608-0961",1,NA,"MICX",2.26,4.5,3.64,"ID",15,2.5,21.35,19.6,1,1,205,"ID","07",25.2,47.48939455,-116.6865573,5.9,647.4,91.93214973,8.3,NA,NA,NA,NA,NA,NA,NA,189,5,2.26,11,1.27
"NLA06608-0962",1,NA,"MICX",1.93,7.5,1.396,"UT",19,8.21111111111111,10.9888888888889,6.4,1,17,197,"UT","07",22.2,41.51862444,-111.734185,33.5,1640,69.824594935,6.55384491,-1.11,NA,NA,NA,NA,NA,NA,190,5,1.93,6,1.29
"NLA06608-0962",1,"NLA12_UT-103--1--L","MICL",1.8,6.5,6.29,"UT",19,8.33809523809524,6,4.8,0,21,129,"UT","12",12.1,41.51862444,-111.734185,33.5,1640,69.824594935,6.55384491,-1.11,NA,NA,4769462.6304,0,137.8471,2005.12165,189,2,1.8,23,2.06
"NLA06608-0962",1,"NLA12_UT-103--1--X","MICX",1.8,6.5,6.353333333,"UT",19,8.33809523809524,6,4.8,0,21,129,"UT","12",12.1,41.51862444,-111.734185,33.5,1640,69.824594935,6.55384491,-1.11,5012.0221,NA,1485318.0255,0.00337437640555989,137.8471,2005.12165,189,2,1.8,23,2.06
"NLA06608-0967",1,NA,"MICX",16.89,NA,15.5,"SD",42,NA,NA,25.4,NA,NA,210,"SD","07",25.5,43.80089109,-99.23771294,1.4,467.12,30.32187653,8.7,NA,NA,NA,NA,NA,NA,NA,1998,5,16.89,1016,9.74
"NLA06608-0968",1,NA,"MICX",24.21,NA,47.6,"IA",47,NA,NA,NA,NA,NA,212,"IA","07",NA,42.73174291,-94.90058432,1.2,390.55,63.88252304,8.2,NA,NA,NA,NA,NA,NA,NA,3553,5,24.21,145,22.2
"NLA06608-0970",1,NA,"MICX",2.53,NA,0.86,"WY",18,NA,NA,4.1,0,29,160,"WY","07",10.7,43.0012973,-109.8682829,44.4,2346,731.50542441,1.480485,-6.55,NA,NA,NA,NA,NA,NA,140,5,2.53,3,0.564
"NLA06608-0970",1,"NLA12_WY-R02--1--L","MICL",2.79,7.5,1.79,"WY",18,7.74,7.164,4.5,0,25,212,"WY","12",19.2,43.0012973,-109.8682829,44.4,2346,731.50542441,1.480485,-6.55,19612.4517,NA,361069.8042,0.0543176180114371,41.0282,125.65135,141,2,2.79,12,0.38
"NLA06608-0970",1,"NLA12_WY-R02--1--X","MICX",2.79,7.5,1.860606061,"WY",18,7.74,7.164,4.5,0,25,212,"WY","12",19.2,43.0012973,-109.8682829,44.4,2346,731.50542441,1.480485,-6.55,19604.0017,NA,374602.8959,0.0523327553378906,41.0282,125.65135,141,2,2.79,12,0.38
"NLA06608-0971",1,NA,"MICX",4.19,7.5,28.584,"IN",55,0.5,23.1,23.1,1,0,206,"IN","07",25.1,40.11693151,-85.28406916,8.5,292.29,487.2829591,10.4,NA,NA,NA,NA,NA,NA,NA,787,5,4.19,54,4.05
